pk_fact,surr_key_date_weather,surr_key_Weather_info,surr_key_country_weather,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration,Sunshine_Hours,Wind_Ratio
2918,2918,2918,2918,8.0,5.3,6.5,11.3,36.5,95.0,509.49,0.141525,0.38421052631578945
2919,2919,2919,2919,8.7,4.7,7.5,22.0,36.2,81.7,4594.56,1.2762666666666669,0.4430844553243574
2920,2920,2920,2920,3.6,0.4,2.0,5.1,23.3,52.2,5248.74,1.4579833333333332,0.446360153256705
2921,2921,2921,2921,4.1,-1.3,1.3,0.0,12.3,28.1,15199.95,4.222208333333334,0.4377224199288256
2922,2922,2922,2922,6.8,3.4,5.5,4.5,17.4,38.5,0.0,0.0,0.45194805194805193
2923,2923,2923,2923,7.3,6.6,6.9,6.0,12.3,27.0,0.0,0.0,0.4555555555555556
2924,2924,2924,2924,6.4,-0.4,3.2,0.6,24.2,53.6,0.0,0.0,0.4514925373134328
2925,2925,2925,2925,0.1,-2.3,-1.3,0.3,22.2,50.8,19700.92,5.472477777777777,0.43700787401574803
2926,2926,2926,2926,2.3,-1.9,-0.1,10.9,31.3,68.0,2598.18,0.7217166666666667,0.46029411764705885
2927,2927,2927,2927,3.3,1.9,2.5,6.5,28.8,69.5,0.0,0.0,0.4143884892086331
2928,2928,2928,2928,3.1,-0.4,1.9,3.1,28.5,58.7,19189.29,5.330358333333334,0.4855195911413969
2929,2929,2929,2929,1.9,-0.3,0.7,10.0,21.4,58.7,18205.76,5.057155555555555,0.36456558773424186
2930,2930,2930,2930,5.0,-0.3,1.8,15.3,36.9,94.7,0.0,0.0,0.38965153115100315
2931,2931,2931,2931,1.5,-0.1,0.8,3.9,49.8,121.7,18540.69,5.150191666666666,0.4092029580936729
2932,2932,2932,2932,4.7,-0.1,2.4,15.6,23.9,52.9,1103.81,0.30661388888888885,0.45179584120982985
2933,2933,2933,2933,1.3,-2.3,-0.4,0.0,14.1,35.6,17971.94,4.992205555555556,0.39606741573033705
2934,2934,2934,2934,1.9,-2.4,-0.5,1.5,19.2,43.9,20163.48,5.600966666666666,0.43735763097949887
2935,2935,2935,2935,7.3,1.2,5.6,18.7,32.4,81.7,0.0,0.0,0.39657282741738065
2936,2936,2936,2936,5.2,2.7,3.7,8.1,17.8,42.5,0.0,0.0,0.4188235294117647
2937,2937,2937,2937,3.7,1.7,2.7,3.2,19.7,38.5,0.0,0.0,0.5116883116883116
2938,2938,2938,2938,2.7,-2.7,0.8,0.0,18.4,38.5,13562.54,3.7673722222222223,0.47792207792207786
2939,2939,2939,2939,4.4,-2.5,1.7,9.2,23.3,62.6,1021.27,0.2836861111111111,0.3722044728434505
2940,2940,2940,2940,9.8,2.7,5.9,8.5,40.2,106.2,0.0,0.0,0.3785310734463277
2941,2941,2941,2941,4.9,2.1,3.1,0.3,31.0,73.8,13472.29,3.742302777777778,0.42005420054200543
2942,2942,2942,2942,5.3,1.2,3.4,0.8,17.7,40.3,5046.71,1.4018638888888888,0.43920595533498763
2943,2943,2943,2943,3.6,-1.4,1.5,20.7,23.7,54.4,0.0,0.0,0.43566176470588236
2944,2944,2944,2944,6.5,-5.4,-0.2,1.0,23.1,50.8,0.0,0.0,0.454724409448819
2945,2945,2945,2945,8.9,6.4,7.6,6.4,29.9,72.4,0.0,0.0,0.4129834254143646
2946,2946,2946,2946,5.6,0.5,2.3,6.9,35.8,75.6,22739.98,6.316661111111111,0.47354497354497355
2947,2947,2947,2947,7.3,3.4,6.3,18.4,36.5,78.8,0.0,0.0,0.46319796954314724
2948,2948,2948,2948,7.8,6.1,6.7,10.2,38.2,106.6,3066.74,0.8518722222222221,0.3583489681050657
2949,2949,2949,2949,8.5,6.4,7.6,0.0,33.1,73.1,13452.48,3.7367999999999997,0.45280437756497954
2950,2950,2950,2950,6.7,5.1,5.8,0.0,23.7,54.7,13915.16,3.8653222222222223,0.43327239488117
2951,2951,2951,2951,7.3,1.5,5.9,17.3,23.0,50.4,0.0,0.0,0.45634920634920634
2952,2952,2952,2952,3.5,-0.5,1.5,1.5,32.0,67.7,18534.73,5.148536111111111,0.4726735598227474
2953,2953,2953,2953,3.4,0.3,1.6,18.5,44.9,110.9,18032.14,5.008927777777777,0.4048692515779982
2954,2954,2954,2954,2.2,-4.2,-0.2,2.3,37.7,87.5,3199.31,0.8886972222222222,0.4308571428571429
2955,2955,2955,2955,3.5,-7.4,-2.3,4.4,34.1,68.0,21600.0,6.0,0.5014705882352941
2956,2956,2956,2956,4.5,2.1,3.5,7.3,36.8,79.6,12382.94,3.439705555555556,0.4623115577889447
2957,2957,2957,2957,4.2,-0.1,1.9,3.1,26.5,65.5,25816.04,7.171122222222222,0.40458015267175573
2958,2958,2958,2958,2.8,0.0,1.7,6.7,17.9,43.9,0.0,0.0,0.40774487471526194
2959,2959,2959,2959,4.4,-0.6,1.5,0.0,19.6,43.9,27107.64,7.5299,0.4464692482915718
2960,2960,2960,2960,9.1,1.9,6.6,0.9,30.0,67.0,7049.83,1.9582861111111112,0.44776119402985076
2961,2961,2961,2961,8.0,6.2,7.1,0.8,33.9,71.3,0.0,0.0,0.47545582047685836
2962,2962,2962,2962,8.9,4.2,6.6,0.0,26.8,60.5,25267.07,7.018630555555555,0.44297520661157025
2963,2963,2963,2963,9.5,0.8,4.9,0.0,10.0,25.6,25745.64,7.151566666666667,0.390625
2964,2964,2964,2964,8.6,0.1,3.1,0.0,12.3,29.2,28918.04,8.03278888888889,0.4212328767123288
2965,2965,2965,2965,9.4,1.4,4.8,0.0,10.4,19.4,29204.77,8.112436111111112,0.5360824742268042
2966,2966,2966,2966,9.4,-1.2,3.9,0.0,10.7,19.8,29492.82,8.19245,0.5404040404040403
2967,2967,2967,2967,5.3,-1.3,2.0,0.0,16.6,36.7,8352.36,2.3201,0.45231607629427795
2968,2968,2968,2968,4.3,-1.9,0.8,0.0,10.0,24.1,29714.67,8.254075,0.41493775933609955
2969,2969,2969,2969,3.1,-3.4,-0.8,0.0,12.4,31.0,30361.9,8.433861111111112,0.4
2970,2970,2970,2970,4.2,-3.1,0.3,0.0,11.2,28.4,28036.16,7.787822222222222,0.39436619718309857
2971,2971,2971,2971,4.0,-1.8,0.5,0.0,7.7,15.8,20626.89,5.729691666666667,0.4873417721518987
2972,2972,2972,2972,4.7,-3.4,-0.2,0.0,10.8,20.5,31232.88,8.6758,0.526829268292683
2973,2973,2973,2973,4.5,-3.7,0.7,0.5,24.4,49.0,8059.07,2.2386305555555555,0.49795918367346936
2974,2974,2974,2974,8.5,3.1,6.5,5.7,35.8,92.5,0.0,0.0,0.387027027027027
2975,2975,2975,2975,7.6,3.0,5.3,12.8,46.9,121.0,27050.15,7.513930555555556,0.387603305785124
2976,2976,2976,2976,8.2,3.6,6.5,3.3,30.8,69.8,0.0,0.0,0.44126074498567336
2977,2977,2977,2977,7.4,1.7,5.0,4.9,28.6,63.7,25081.02,6.96695,0.4489795918367347
2978,2978,2978,2978,6.6,1.1,3.3,10.2,38.1,82.4,8866.5,2.4629166666666666,0.462378640776699
2979,2979,2979,2979,6.6,3.1,4.7,6.5,45.8,108.0,10727.83,2.9799527777777777,0.42407407407407405
2980,2980,2980,2980,5.6,1.5,3.3,1.4,32.5,73.8,31570.29,8.769525,0.44037940379403795
2981,2981,2981,2981,6.2,1.0,3.4,2.0,25.7,50.8,19132.68,5.314633333333333,0.5059055118110236
2982,2982,2982,2982,7.9,2.3,4.3,21.2,49.2,128.9,404.7,0.11241666666666666,0.3816912335143522
2983,2983,2983,2983,7.3,3.2,4.3,6.5,42.9,110.5,29868.67,8.296852777777778,0.38823529411764707
2984,2984,2984,2984,6.6,0.6,4.4,2.4,40.7,90.0,31546.12,8.76281111111111,0.45222222222222225
2985,2985,2985,2985,1.5,-1.7,-0.4,1.8,25.3,54.4,28262.71,7.850752777777777,0.4650735294117647
2986,2986,2986,2986,4.3,-2.1,0.5,0.0,16.8,41.0,34911.52,9.697644444444444,0.40975609756097564
2987,2987,2987,2987,7.2,-3.6,2.9,0.6,37.5,78.1,16380.84,4.550233333333334,0.48015364916773373
2988,2988,2988,2988,8.6,4.9,6.8,3.1,31.0,68.0,23005.91,6.390530555555555,0.45588235294117646
2989,2989,2989,2989,5.5,1.6,3.8,11.6,29.6,69.1,27669.49,7.685969444444445,0.42836468885672946
2990,2990,2990,2990,7.4,2.8,4.9,11.4,36.3,84.6,16306.6,4.5296111111111115,0.42907801418439717
2991,2991,2991,2991,4.9,0.0,2.4,4.0,21.2,45.0,36379.55,10.105430555555557,0.4711111111111111
2992,2992,2992,2992,4.1,0.0,1.3,9.7,31.7,68.4,11797.68,3.2771333333333335,0.4634502923976608
2993,2993,2993,2993,4.8,1.1,2.7,5.9,27.3,70.9,25297.85,7.027180555555555,0.38504936530324396
2994,2994,2994,2994,5.2,0.6,2.6,6.3,37.1,83.5,28281.45,7.855958333333334,0.444311377245509
2995,2995,2995,2995,5.5,0.9,2.3,7.5,23.3,52.2,17488.82,4.858005555555556,0.446360153256705
2996,2996,2996,2996,7.8,1.0,4.1,0.2,23.1,51.1,23706.99,6.585275,0.452054794520548
2997,2997,2997,2997,6.2,2.1,3.8,4.0,19.8,41.8,6442.08,1.7894666666666665,0.4736842105263158
2998,2998,2998,2998,6.5,2.3,3.8,0.1,27.5,59.8,38641.58,10.733772222222223,0.459866220735786
2999,2999,2999,2999,4.1,-2.0,1.2,0.0,16.6,34.9,31289.77,8.691602777777778,0.4756446991404012
3000,3000,3000,3000,4.1,-3.0,0.7,0.1,16.9,37.4,26930.82,7.480783333333333,0.45187165775401067
3001,3001,3001,3001,6.0,-2.6,1.5,0.0,15.7,36.0,27891.98,7.747772222222222,0.4361111111111111
3002,3002,3002,3002,7.7,1.6,4.7,5.8,37.3,86.8,12400.22,3.4445055555555553,0.42972350230414746
3003,3003,3003,3003,4.4,-1.0,1.4,2.6,35.0,85.7,39548.09,10.985580555555554,0.40840140023337224
3004,3004,3004,3004,3.0,-1.1,0.6,0.2,31.8,73.1,35029.71,9.730475,0.43502051983584133
3005,3005,3005,3005,3.3,-1.4,0.7,3.3,19.7,46.4,29002.99,8.056386111111111,0.4245689655172414
3006,3006,3006,3006,2.5,-4.0,-0.8,0.4,22.5,56.9,40435.17,11.231991666666666,0.39543057996485065
3007,3007,3007,3007,3.9,-3.6,0.2,0.1,22.7,51.8,26046.45,7.235125,0.43822393822393824
3008,3008,3008,3008,3.8,-2.5,0.8,3.6,12.3,28.4,10800.0,3.0,0.4330985915492958
3009,3009,3009,3009,6.8,1.0,3.3,2.1,15.9,33.1,29950.21,8.319502777777778,0.48036253776435045
3010,3010,3010,3010,6.1,0.9,3.3,12.0,29.5,63.4,9166.85,2.5463472222222223,0.46529968454258674
3011,3011,3011,3011,6.9,1.0,3.4,4.8,28.3,64.1,21619.33,6.005369444444445,0.44149765990639633
3012,3012,3012,3012,7.2,1.7,3.9,7.1,21.0,49.3,21340.58,5.92793888888889,0.4259634888438134
3013,3013,3013,3013,8.4,0.1,4.4,0.3,28.9,69.1,38321.48,10.644855555555557,0.4182344428364689
3014,3014,3014,3014,7.0,4.0,5.7,19.1,36.2,89.3,15358.36,4.266211111111112,0.4053751399776036
3015,3015,3015,3015,9.3,5.7,7.0,0.0,27.6,64.8,19856.0,5.515555555555555,0.425925925925926
3016,3016,3016,3016,11.8,5.6,8.9,0.4,18.1,40.3,22092.86,6.136905555555556,0.44913151364764275
3017,3017,3017,3017,8.6,3.0,6.6,2.5,26.7,55.8,20823.24,5.784233333333334,0.478494623655914
3018,3018,3018,3018,6.2,-1.2,2.6,2.0,24.1,58.7,43554.63,12.098508333333333,0.41056218057921634
3019,3019,3019,3019,3.7,-3.4,-0.1,2.0,25.5,72.0,36902.95,10.250819444444444,0.3541666666666667
3020,3020,3020,3020,5.8,-1.7,1.4,4.1,19.3,43.9,42451.01,11.791947222222223,0.4396355353075171
3021,3021,3021,3021,5.3,-0.7,2.0,2.8,16.8,35.3,21029.67,5.841575,0.4759206798866856
3022,3022,3022,3022,6.6,-2.8,1.9,0.9,13.2,36.0,44665.98,12.407216666666667,0.36666666666666664
3023,3023,3023,3023,6.0,-2.4,2.1,6.0,12.2,31.3,41079.04,11.410844444444445,0.389776357827476
3024,3024,3024,3024,6.2,-2.0,1.8,6.4,13.4,28.8,40959.82,11.377727777777778,0.4652777777777778
3025,3025,3025,3025,5.1,-1.2,2.0,7.1,15.2,28.8,19916.85,5.532458333333333,0.5277777777777778
3026,3026,3026,3026,8.2,-2.3,2.9,1.2,15.0,33.8,44681.1,12.411416666666666,0.44378698224852076
3027,3027,3027,3027,7.2,-1.5,2.9,0.3,20.2,45.4,46003.21,12.778669444444445,0.44493392070484583
3028,3028,3028,3028,7.0,-2.2,2.5,1.3,14.0,31.7,42186.39,11.718441666666667,0.44164037854889593
3029,3029,3029,3029,6.8,-0.7,2.7,0.2,18.6,41.8,38701.44,10.7504,0.44497607655502397
3030,3030,3030,3030,6.6,-0.8,2.7,1.6,28.2,60.8,43725.29,12.14591388888889,0.46381578947368424
3031,3031,3031,3031,7.0,2.4,4.4,3.6,29.7,59.8,24276.86,6.743572222222222,0.49665551839464883
3032,3032,3032,3032,7.2,1.3,4.1,0.0,30.3,64.8,43987.01,12.218613888888889,0.4675925925925926
3033,3033,3033,3033,8.5,2.2,5.0,0.0,28.6,59.8,38238.6,10.621833333333333,0.47826086956521746
3034,3034,3034,3034,8.4,2.6,5.4,0.1,21.6,46.8,15811.51,4.392086111111111,0.4615384615384616
3035,3035,3035,3035,12.0,0.1,6.2,0.0,20.9,44.6,28587.15,7.940875,0.468609865470852
3036,3036,3036,3036,11.2,3.8,6.9,3.6,14.6,32.8,21474.68,5.965188888888889,0.4451219512195122
3037,3037,3037,3037,10.0,3.9,6.5,9.7,24.5,46.4,35396.64,9.8324,0.5280172413793104
3038,3038,3038,3038,10.0,3.3,6.9,2.5,26.6,55.1,10315.09,2.865302777777778,0.4827586206896552
3039,3039,3039,3039,10.7,7.5,8.7,2.6,31.2,61.2,14562.76,4.0452111111111115,0.5098039215686274
3040,3040,3040,3040,11.8,6.0,8.8,3.7,6.5,20.2,21316.67,5.921297222222222,0.3217821782178218
3041,3041,3041,3041,9.6,4.7,6.7,9.4,13.7,34.6,40268.69,11.185747222222222,0.39595375722543347
3042,3042,3042,3042,10.1,2.9,6.2,4.9,13.2,34.6,44757.63,12.432675,0.3815028901734104
3043,3043,3043,3043,10.4,4.4,6.2,9.0,30.8,63.0,27480.8,7.633555555555556,0.4888888888888889
3044,3044,3044,3044,9.8,3.1,6.4,6.7,17.6,45.7,43782.82,12.161894444444444,0.3851203501094092
3045,3045,3045,3045,10.4,3.1,7.0,1.1,17.2,42.5,49944.61,13.873502777777778,0.40470588235294114
3046,3046,3046,3046,14.9,4.2,9.9,0.1,25.7,52.2,33054.93,9.181925,0.4923371647509578
3047,3047,3047,3047,15.3,8.9,12.2,4.5,25.8,64.8,7115.23,1.9764527777777776,0.3981481481481482
3048,3048,3048,3048,17.6,6.4,12.0,0.0,11.8,24.5,44427.84,12.341066666666666,0.4816326530612245
3049,3049,3049,3049,17.5,6.9,12.9,0.0,17.1,37.1,48953.35,13.598152777777777,0.46091644204851756
3050,3050,3050,3050,18.0,5.6,12.8,0.0,17.3,37.8,51104.16,14.1956,0.45767195767195773
3051,3051,3051,3051,18.3,6.0,12.8,0.0,19.4,43.2,51740.14,14.372261111111111,0.449074074074074
3052,3052,3052,3052,19.4,7.3,13.5,4.4,15.2,41.4,46316.02,12.865561111111111,0.3671497584541063
3053,3053,3053,3053,19.6,9.2,15.1,2.8,9.0,30.6,46182.95,12.828597222222221,0.29411764705882354
3054,3054,3054,3054,18.9,9.2,13.9,1.6,12.2,27.0,48247.55,13.402097222222222,0.45185185185185184
3055,3055,3055,3055,16.8,8.3,11.9,0.0,17.2,38.5,46606.48,12.946244444444446,0.44675324675324674
3056,3056,3056,3056,13.5,6.4,9.5,0.0,16.3,37.8,52370.64,14.5474,0.4312169312169313
3057,3057,3057,3057,12.8,4.4,8.2,0.0,13.2,31.7,52523.7,14.589916666666666,0.41640378548895896
3058,3058,3058,3058,13.0,5.1,8.8,0.0,13.2,31.3,44559.38,12.377605555555554,0.4217252396166134
3059,3059,3059,3059,11.6,5.4,8.9,0.0,10.2,23.4,10959.16,3.044211111111111,0.4358974358974359
3060,3060,3060,3060,9.3,4.6,7.0,1.2,17.4,39.2,20912.28,5.808966666666667,0.4438775510204081
3061,3061,3061,3061,9.5,1.5,6.2,0.3,14.8,32.8,46473.73,12.909369444444446,0.451219512195122
3062,3062,3062,3062,10.3,4.0,7.2,0.6,7.7,22.0,40845.5,11.345972222222223,0.35000000000000003
3063,3063,3063,3063,11.4,2.9,7.8,0.0,12.5,28.8,43556.23,12.098952777777779,0.4340277777777778
3064,3064,3064,3064,10.5,3.6,7.8,0.0,14.8,33.5,28444.23,7.901175,0.4417910447761194
3065,3065,3065,3065,13.5,5.6,9.8,0.0,19.3,42.8,45920.7,12.755749999999999,0.45093457943925236
3066,3066,3066,3066,14.4,8.3,10.8,1.8,20.3,44.3,44502.49,12.361802777777777,0.45823927765237027
3067,3067,3067,3067,10.6,6.4,8.5,0.0,22.6,49.0,33333.59,9.259330555555554,0.4612244897959184
3068,3068,3068,3068,13.6,6.2,9.7,0.0,30.8,66.2,54515.91,15.143308333333334,0.4652567975830816
3069,3069,3069,3069,12.4,7.0,9.3,0.0,28.0,62.3,51466.39,14.296219444444445,0.44943820224719105
3070,3070,3070,3070,10.8,7.4,9.3,1.4,30.6,64.1,2071.03,0.5752861111111112,0.4773790951638066
3071,3071,3071,3071,13.5,9.1,10.8,10.4,19.1,47.2,0.0,0.0,0.4046610169491526
3072,3072,3072,3072,16.3,9.8,13.1,0.8,17.7,37.1,32136.78,8.926883333333333,0.477088948787062
3073,3073,3073,3073,15.7,10.2,12.9,0.6,13.6,34.9,35304.32,9.806755555555556,0.38968481375358166
3074,3074,3074,3074,18.9,9.5,14.4,0.0,11.9,27.7,52470.19,14.575052777777778,0.4296028880866426
3075,3075,3075,3075,12.8,7.6,10.6,3.6,20.2,49.0,18172.1,5.047805555555555,0.4122448979591837
3076,3076,3076,3076,15.4,9.7,11.9,0.1,7.9,22.0,5813.72,1.6149222222222224,0.3590909090909091
3077,3077,3077,3077,14.0,9.2,11.9,1.2,14.8,33.8,16821.63,4.672675,0.43786982248520717
3078,3078,3078,3078,14.0,6.8,11.0,0.0,18.6,43.6,55731.86,15.481072222222222,0.42660550458715596
3079,3079,3079,3079,15.7,8.2,12.1,1.6,12.9,26.6,40287.96,11.1911,0.4849624060150376
3080,3080,3080,3080,15.6,8.6,12.1,0.6,9.7,27.4,40951.15,11.375319444444445,0.354014598540146
3081,3081,3081,3081,17.3,8.6,13.5,0.9,8.6,22.7,54000.0,15.0,0.3788546255506608
3082,3082,3082,3082,16.8,7.1,13.1,0.0,17.8,38.2,45302.68,12.584077777777777,0.46596858638743455
3083,3083,3083,3083,19.6,8.2,14.3,0.0,25.8,54.7,42185.52,11.7182,0.4716636197440585
3084,3084,3084,3084,13.6,9.1,11.3,0.0,29.4,63.4,50400.57,14.000158333333333,0.4637223974763407
3085,3085,3085,3085,12.7,7.5,10.1,1.6,23.0,52.2,54375.38,15.104272222222221,0.44061302681992337
3086,3086,3086,3086,12.8,6.4,9.4,0.4,15.5,37.4,37191.54,10.330983333333334,0.4144385026737968
3087,3087,3087,3087,11.9,5.6,8.9,0.1,17.7,38.2,44142.2,12.261722222222222,0.4633507853403141
3088,3088,3088,3088,11.7,4.3,8.5,0.5,17.1,40.3,55273.87,15.353852777777778,0.424317617866005
3089,3089,3089,3089,12.2,3.5,8.8,0.4,12.8,29.2,49372.03,13.714452777777778,0.4383561643835617
3090,3090,3090,3090,12.7,5.3,9.5,0.4,16.2,34.2,47451.57,13.180991666666667,0.4736842105263157
3091,3091,3091,3091,12.1,8.2,9.9,2.8,23.8,59.8,24931.01,6.925280555555555,0.3979933110367893
3092,3092,3092,3092,14.4,8.4,10.9,16.5,25.4,61.2,37459.48,10.405411111111112,0.41503267973856206
3093,3093,3093,3093,13.2,7.4,10.4,9.0,28.1,61.9,46770.84,12.9919,0.45395799676898224
3094,3094,3094,3094,12.0,6.4,9.3,0.5,21.7,51.1,56552.85,15.709125,0.4246575342465753
3095,3095,3095,3095,12.0,4.9,8.5,10.2,20.3,45.4,4962.69,1.3785249999999998,0.447136563876652
3096,3096,3096,3096,12.9,9.1,11.3,18.7,29.9,59.4,20779.15,5.7719861111111115,0.5033670033670034
3097,3097,3097,3097,12.9,6.4,9.9,2.5,19.8,44.6,56584.7,15.71797222222222,0.4439461883408072
3098,3098,3098,3098,13.9,5.5,10.0,6.4,18.4,41.4,22795.06,6.331961111111111,0.4444444444444444
3099,3099,3099,3099,14.5,9.3,11.8,7.1,25.3,58.3,33210.84,9.225233333333332,0.4339622641509434
3100,3100,3100,3100,14.5,8.5,10.9,13.4,23.3,52.2,37186.94,10.329705555555556,0.446360153256705
3101,3101,3101,3101,13.0,8.2,11.1,2.5,23.1,47.9,8944.28,2.4845222222222225,0.48225469728601256
3102,3102,3102,3102,15.7,10.8,13.0,4.1,22.6,54.7,36530.05,10.147236111111113,0.41316270566727603
3103,3103,3103,3103,14.6,9.5,11.8,9.1,24.9,61.6,47543.37,13.206491666666667,0.4042207792207792
3104,3104,3104,3104,14.5,8.8,11.8,1.0,25.9,54.0,38557.93,10.71053611111111,0.47962962962962963
3105,3105,3105,3105,19.1,11.3,14.7,3.4,31.2,63.7,42980.06,11.938905555555555,0.4897959183673469
3106,3106,3106,3106,15.4,9.8,12.7,2.4,24.9,55.8,42372.68,11.770188888888889,0.44623655913978494
3107,3107,3107,3107,15.9,8.7,12.7,10.8,11.7,28.1,43760.65,12.15573611111111,0.4163701067615658
3108,3108,3108,3108,15.9,9.7,13.0,1.0,12.9,30.2,50841.7,14.122694444444443,0.4271523178807947
3109,3109,3109,3109,14.5,10.2,11.9,10.4,26.3,65.9,20168.35,5.602319444444444,0.3990895295902883
3110,3110,3110,3110,14.5,10.0,12.0,9.0,19.2,42.8,12118.63,3.366286111111111,0.4485981308411215
3111,3111,3111,3111,14.6,9.6,11.6,1.4,19.7,34.2,42657.99,11.849441666666666,0.5760233918128654
3112,3112,3112,3112,15.3,8.0,11.6,5.5,14.2,32.4,43223.78,12.006605555555556,0.4382716049382716
3113,3113,3113,3113,16.1,8.7,12.4,6.6,20.3,43.2,35571.08,9.880855555555556,0.4699074074074074
3114,3114,3114,3114,13.4,10.2,11.6,24.3,19.7,44.3,2033.6,0.5648888888888889,0.44469525959367945
3115,3115,3115,3115,13.6,9.2,11.2,0.2,12.6,32.4,49536.38,13.760105555555555,0.3888888888888889
3116,3116,3116,3116,12.6,7.0,10.2,0.9,20.0,42.1,21455.38,5.959827777777778,0.4750593824228028
3117,3117,3117,3117,14.5,7.5,11.5,0.0,16.6,36.4,33106.34,9.196205555555554,0.4560439560439561
3118,3118,3118,3118,16.7,11.0,14.1,0.3,20.8,44.6,6204.79,1.7235527777777777,0.4663677130044843
3119,3119,3119,3119,14.9,10.1,13.4,0.6,30.6,67.0,20408.97,5.669158333333334,0.45671641791044776
3120,3120,3120,3120,13.7,9.0,11.2,1.3,27.8,61.2,50573.84,14.048288888888887,0.4542483660130719
3121,3121,3121,3121,14.5,9.3,11.5,4.3,17.9,41.0,22628.86,6.285794444444445,0.4365853658536585
3122,3122,3122,3122,13.5,9.4,11.5,3.8,16.9,40.3,363.4,0.10094444444444443,0.41935483870967744
3123,3123,3123,3123,13.9,9.0,11.6,6.0,22.7,53.6,42502.66,11.806294444444445,0.42350746268656714
3124,3124,3124,3124,12.8,6.4,9.9,0.4,24.1,53.3,44801.95,12.44498611111111,0.45215759849906195
3125,3125,3125,3125,15.4,6.3,11.2,0.0,17.6,38.5,51713.48,14.364855555555556,0.4571428571428572
3126,3126,3126,3126,17.6,12.4,14.9,0.3,20.9,44.6,0.0,0.0,0.468609865470852
3127,3127,3127,3127,19.8,14.0,16.9,0.2,14.2,30.6,21010.74,5.836316666666667,0.4640522875816993
3128,3128,3128,3128,20.2,13.2,16.9,0.0,20.0,41.8,53390.11,14.830586111111112,0.47846889952153115
3129,3129,3129,3129,21.1,12.3,16.9,1.5,23.3,53.6,47420.31,13.172308333333334,0.43470149253731344
3130,3130,3130,3130,20.0,13.7,16.8,2.6,7.5,20.9,41534.43,11.537341666666666,0.35885167464114837
3131,3131,3131,3131,20.9,13.5,16.9,0.0,9.3,23.4,36393.19,10.109219444444445,0.39743589743589747
3132,3132,3132,3132,22.3,11.3,17.2,0.1,17.9,39.6,53027.67,14.729908333333332,0.452020202020202
3133,3133,3133,3133,18.3,14.4,16.1,1.6,16.2,43.6,23018.19,6.393941666666667,0.37155963302752293
3134,3134,3134,3134,17.7,12.4,15.1,2.0,25.7,59.0,16126.0,4.479444444444445,0.435593220338983
3135,3135,3135,3135,17.8,15.2,16.6,11.2,21.4,47.9,0.0,0.0,0.44676409185803756
3136,3136,3136,3136,16.2,12.2,14.4,16.1,21.6,49.0,36988.03,10.274452777777778,0.44081632653061226
3137,3137,3137,3137,15.7,11.0,13.3,13.8,19.7,42.8,46131.63,12.814341666666666,0.4602803738317757
3138,3138,3138,3138,15.5,10.3,12.5,9.7,13.6,33.8,34857.15,9.682541666666667,0.40236686390532544
3139,3139,3139,3139,16.5,8.3,12.9,0.6,13.7,29.9,39604.22,11.001172222222223,0.45819397993311034
3140,3140,3140,3140,17.0,8.2,12.6,3.5,13.6,29.9,25818.85,7.1719027777777775,0.4548494983277592
3141,3141,3141,3141,15.8,12.1,13.8,20.6,15.7,32.8,0.0,0.0,0.4786585365853659
3142,3142,3142,3142,13.7,11.1,12.7,5.0,21.1,42.8,26908.7,7.474638888888889,0.49299065420560756
3143,3143,3143,3143,14.1,8.7,11.4,0.0,15.8,32.4,32923.3,9.145361111111113,0.4876543209876544
3144,3144,3144,3144,17.5,7.3,11.9,10.1,24.4,54.4,8822.65,2.450736111111111,0.44852941176470584
3145,3145,3145,3145,14.9,10.8,12.9,16.1,21.3,49.0,45731.43,12.703175,0.4346938775510204
3146,3146,3146,3146,14.1,11.1,12.3,5.7,22.2,49.3,30404.5,8.445694444444445,0.45030425963488846
3147,3147,3147,3147,13.6,10.1,11.5,14.5,19.9,44.6,2113.75,0.5871527777777777,0.44618834080717484
3148,3148,3148,3148,15.4,10.0,12.2,18.4,9.8,25.9,29898.8,8.305222222222222,0.3783783783783784
3149,3149,3149,3149,14.9,9.2,11.8,17.3,9.9,25.9,22294.11,6.192808333333334,0.38223938223938225
3150,3150,3150,3150,14.6,9.9,11.8,1.7,20.1,45.7,27043.05,7.511958333333333,0.43982494529540483
3151,3151,3151,3151,16.2,9.9,12.7,3.1,25.4,54.7,27560.19,7.655608333333333,0.4643510054844606
3152,3152,3152,3152,15.9,10.4,12.9,3.3,18.7,48.6,33385.25,9.273680555555556,0.3847736625514403
3153,3153,3153,3153,14.4,9.8,11.9,4.3,21.1,43.9,8533.47,2.3704083333333332,0.4806378132118452
3154,3154,3154,3154,16.1,9.5,13.0,8.9,15.6,37.4,29862.21,8.295058333333333,0.41711229946524064
3155,3155,3155,3155,15.9,11.4,12.9,3.8,15.6,32.4,37902.59,10.52849722222222,0.4814814814814815
3156,3156,3156,3156,15.7,10.0,12.5,0.6,20.6,44.3,42970.27,11.93618611111111,0.46501128668171565
3157,3157,3157,3157,13.4,7.0,10.7,0.1,15.8,35.6,19606.19,5.446163888888888,0.44382022471910115
3158,3158,3158,3158,13.8,6.8,10.8,1.7,27.5,59.8,32821.47,9.117075,0.459866220735786
